2024-08-14 16:29:32 | main_v1.py | <module> | 15 | ERROR - llllll
2024-08-16 14:29:53 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 90 | INFO - 任务信息: 开发者: op_leidy
任务ID: 10037288
任务类型: 53
任务名称: dwd_pty_check_impala_cnt_3_1705475684894
2024-08-16 14:29:53 | /home/hezp1/AI/app_weichat/admin_interact.py | viewTopk | 121 | INFO - 显示了待审批队列中前 3 个任务的信息。
2024-08-16 14:30:47 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:30:47 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10031416
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=['10031416'], category=accept
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10031416'], 审批状态: 通过
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 207 | DEBUG - 任务 10031416 关联的用户ID: ['17369c736ab9e12dd4c5fb94e338ff78']
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 215 | INFO - 任务 10031416 已审批通过。
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 243 | DEBUG - 生成输出，用户任务状态: {'17369c736ab9e12dd4c5fb94e338ff78': {'10031416': '通过'}}
2024-08-16 14:30:58 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 376 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10031416']
2024-08-16 14:31:02 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:31:02 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10031416
2024-08-16 14:31:13 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=['10031416'], category=accept
2024-08-16 14:31:13 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10031416'], 审批状态: 通过
2024-08-16 14:31:13 | /home/hezp1/AI/app_weichat/admin_interact.py | pendApprovalList | 189 | WARNING - 任务 10031416 不存在，管理员 17a755177f4ad1f1d99bf8042cfbb74a 输入错误。
2024-08-16 14:31:13 | /home/hezp1/AI/app_weichat/admin_interact.py | printAprroval | 243 | DEBUG - 生成输出，用户任务状态: {}
2024-08-16 14:31:13 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 376 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10031416']
2024-08-16 14:31:37 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:31:37 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务10031416
2024-08-16 14:31:48 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=['10031416'], category=view
2024-08-16 14:31:48 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 71 | DEBUG - 检查任务信息，任务ID: 10031416
2024-08-16 14:31:48 | /home/hezp1/AI/app_weichat/admin_interact.py | viewInfo | 87 | INFO - 任务ID 10031416 不是待审批任务。
2024-08-16 14:31:52 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:31:52 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 7389789782
2024-08-16 14:32:02 | /home/hezp1/AI/app_weichat/admin_interact.py | adminInteract | 390 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 14:41:31 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:41:31 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 你好
2024-08-16 14:41:40 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 390 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 14:41:47 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 14:41:47 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 338 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 审批通过任务10037288
2024-08-16 14:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 350 | DEBUG - 解析消息结果: tasks_id=['10037288'], category=accept
2024-08-16 14:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | pendApprovalList | 172 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['10037288'], 审批状态: 通过
2024-08-16 14:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | pendApprovalList | 207 | DEBUG - 任务 10037288 关联的用户ID: ['17369c736ab9e12dd4c5fb94e338ff78']
2024-08-16 14:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | pendApprovalList | 215 | INFO - 任务 10037288 已审批通过。
2024-08-16 14:41:58 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | printAprroval | 243 | DEBUG - 生成输出，用户任务状态: {'17369c736ab9e12dd4c5fb94e338ff78': {'10037288': '通过'}}
2024-08-16 14:41:58 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 376 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['10037288']
2024-08-16 14:43:18 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:43:18 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:43:18 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 你好
2024-08-16 14:43:26 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 143 | INFO - -------> getData: 您好，小智在此为您服务！为了更快地处理您的调度审批请求，请您提供任务编号，以便我们迅速定位到具体任务。任务编号是由数字组成的，请您核对后告诉我。如果您不确定如何查找任务编号，也可以描述一下任务的详细情况，我会尽量帮助您。请告诉我任务编号是多少呢？
2024-08-16 14:43:26 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | cusInteract | 265 | ERROR - JSON decode error: Expecting value: line 1 column 1 (char 0)
2024-08-16 14:43:28 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17369c736ab9e12dd4c5fb94e338ff78 对应的用户ID: 17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:43:28 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 137 | DEBUG - Processing key: msg_17369c736ab9e12dd4c5fb94e338ff78
2024-08-16 14:43:28 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 141 | INFO - User msg_17369c736ab9e12dd4c5fb94e338ff78 said: 请审批任务呃89398
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | getData | 143 | INFO - -------> getData: {"tasks_id":["89398"]}
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | cusInteract | 257 | DEBUG - ---------------
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | checkId | 104 | DEBUG - Checking ID: 89398
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | checkId | 106 | DEBUG - Task info combine: <function getLatestTaskInfo at 0x7f3ef1ec7268>
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | checkId | 109 | ERROR - ValueError for task ID 89398
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | cusMsg | 55 | DEBUG - Processing task_id: 89398 with messages: ['没有查询到相关的任务。\n请检查输入的任务ID是否正确。']
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | cusMsg | 84 | WARNING - Task 89398 has issues: ['没有查询到相关的任务。\n请检查输入的任务ID是否正确。']
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | checkId | 123 | DEBUG - combined_ad: [], combined_msgs: ['任务89398存在的以下问题：\n1. 没有查询到相关的任务。\n请检查输入的任务ID是否正确。', '请解决以上存在的问题后再做尝试。\n']
2024-08-16 14:43:34 | /home/hezp1/AI/app_weichat/interact/cus_interact.py | cusInteract | 259 | DEBUG - combined_msgs: ['任务89398存在的以下问题：\n1. 没有查询到相关的任务。\n请检查输入的任务ID是否正确。', '请解决以上存在的问题后再做尝试。\n'], combined_ad: None
2024-08-16 15:18:41 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 15:18:41 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 349 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看待审批用户列表
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 361 | DEBUG - 解析消息结果: tasks_id=[], category=view
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 114 | DEBUG - 检查前 3 个待审批任务信息
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 118 | DEBUG - tasks_id=['10039094', '10037085', '10039093', '10039092', '10038560', '10039095', '10039096', '10037257']
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 82 | DEBUG - 检查任务信息，任务ID: 10039094
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 98 | INFO - 任务ID 10039094 不是待审批任务。
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 82 | DEBUG - 检查任务信息，任务ID: 10037085
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 101 | INFO - 任务信息: 开发者: guoyf2
任务ID: 10037085
任务类型: 47
任务名称: F_D_FA6_dti_repo_info_uat
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 82 | DEBUG - 检查任务信息，任务ID: 10039093
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 98 | INFO - 任务ID 10039093 不是待审批任务。
2024-08-16 15:18:52 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 132 | INFO - 显示了待审批队列中前 3 个任务的信息。
2024-08-16 16:08:47 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 16:08:47 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 353 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 请查看chenyd287的所有任务
2024-08-16 19:39:15 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:39:15 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看待审批用户列表
2024-08-16 19:39:31 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:39:31 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看所有任务
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=[]
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 131 | DEBUG - 检查前 3 个待审批任务信息
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 135 | DEBUG - tasks_id=['10039094', '10037085', '10039093', '10039092', '10038560', '10039095', '10039096', '10037257']
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 10039094
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 115 | INFO - 任务ID 10039094 不是待审批任务。
2024-08-16 19:39:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 10037085
2024-08-16 19:39:44 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 118 | INFO - 任务信息: 开发者: guoyf2
任务ID: 10037085
任务类型: 47
任务名称: F_D_FA6_dti_repo_info_uat
2024-08-16 19:39:44 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 10039093
2024-08-16 19:39:44 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 115 | INFO - 任务ID 10039093 不是待审批任务。
2024-08-16 19:39:44 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewTopk | 149 | INFO - 显示了待审批队列中前 3 个任务的信息。
2024-08-16 19:40:18 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:40:18 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务10037085
2024-08-16 19:40:29 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=['10037085'], category=view, names=[]
2024-08-16 19:40:29 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 10037085
2024-08-16 19:40:30 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 118 | INFO - 任务信息: 开发者: guoyf2
任务ID: 10037085
任务类型: 47
任务名称: F_D_FA6_dti_repo_info_uat
2024-08-16 19:40:50 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:40:50 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看gongwj名下的所有任务
2024-08-16 19:41:00 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['gongwj']
2024-08-16 19:41:20 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:41:20 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看zhangxs1名下的所有任务
2024-08-16 19:41:31 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['zhangxs1']
2024-08-16 19:41:45 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:41:45 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看任务10039093
2024-08-16 19:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=['10039093'], category=view, names=[]
2024-08-16 19:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 10039093
2024-08-16 19:41:57 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 115 | INFO - 任务ID 10039093 不是待审批任务。
2024-08-16 19:44:00 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:44:00 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看chenyd的任务
2024-08-16 19:44:10 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['chenyd']
2024-08-16 19:44:38 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:44:38 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看22dskdk的任务
2024-08-16 19:44:49 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=['22dskdk'], category=view, names=[]
2024-08-16 19:44:49 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 99 | DEBUG - 检查任务信息，任务ID: 22dskdk
2024-08-16 19:44:49 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | viewInfo | 120 | ERROR - 检查任务信息失败，任务ID: 22dskdk, 错误: 登陆失败，请重新授权！！！
2024-08-16 19:50:35 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:50:35 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看chenyd的任务
2024-08-16 19:50:45 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['chenyd']
2024-08-16 19:51:33 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:51:33 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看chenyd的任务
2024-08-16 19:51:43 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['chenyd']
2024-08-16 19:53:46 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 19:53:46 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 292 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 查看chenyd的任务
2024-08-16 19:53:55 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 306 | DEBUG - 解析消息结果: tasks_id=[], category=view, names=['chenyd']
2024-08-16 20:29:09 | main_v1.py | <module> | 71 | DEBUG - 处理键 msg_17a755177f4ad1f1d99bf8042cfbb74a 对应的用户ID: 17a755177f4ad1f1d99bf8042cfbb74a
2024-08-16 20:29:09 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 305 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 收到消息: 通过zhangxs1名下的所有任务
2024-08-16 20:29:19 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 319 | DEBUG - 解析消息结果: tasks_id=['zhangxs1'], category=accept, names=['zhangxs1']
2024-08-16 20:29:19 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | pendApprovalList | 213 | DEBUG - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 请求审批任务: ['zhangxs1'], 审批状态: 通过
2024-08-16 20:29:19 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | pendApprovalList | 230 | WARNING - 任务 zhangxs1 不存在，管理员 17a755177f4ad1f1d99bf8042cfbb74a 输入错误。
2024-08-16 20:29:19 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | printAprroval | 284 | DEBUG - 生成输出，用户任务状态: {}
2024-08-16 20:29:19 | /home/hezp1/AI/app_weichat/interact/admin_interact.py | adminInteract | 364 | INFO - 管理员 17a755177f4ad1f1d99bf8042cfbb74a 批准通过任务: ['zhangxs1']
